Job started at: Mon Apr 27 04:07:13 AM EDT 2026
Running on node: duchin-compute-01.cis.cornell.edu
Job ID: 938734
Array index: 21 / 54
Config: configs/exp1_lora_rank/exp1__lora_r32__hellaswag__seed0.yaml
[run_id] exp1__lora_r32__hellaswag__seed0
[config] {"run_id": "exp1__lora_r32__hellaswag__seed0", "experiment": "exp1", "seed": 0, "peft_method": "lora", "task": "hellaswag", "precision": "bf16", "max_steps": 2000, "per_device_train_batch_size": 8, "gradient_accumulation_steps": 4, "learning_rate": 0.0002, "max_seq_length": 256, "eval_batch_size": 8, "model_id": "Qwen/Qwen2.5-1.5B", "lora_rank": 32, "lora_alpha_mult": 2, "lora_dropout": 0.05, "lora_target_modules": ["q_proj", "v_proj"], "prefix_num_virtual_tokens": null, "ia3_target_modules": ["k_proj", "v_proj", "down_proj"], "ia3_feedforward_modules": ["down_proj"], "weight_decay": 0.0, "warmup_ratio": 0.03, "lr_scheduler_type": "cosine", "eval_max_examples": 2000}
[params] trainable=4,358,144 / total=1,548,072,448 (0.2815%)
[data] hellaswag train rows: 39,905
{'loss': '2.295', 'grad_norm': '0.1453', 'learning_rate': '0.0001633', 'epoch': '0.04009'}
{'loss': '2.019', 'grad_norm': '0.1239', 'learning_rate': '2.551e-05', 'epoch': '1.242'}
{'loss': '2.016', 'grad_norm': '0.126', 'learning_rate': '2.035e-05', 'epoch': '1.282'}
{'loss': '2.008', 'grad_norm': '0.1294', 'learning_rate': '1.572e-05', 'epoch': '1.322'}
{'loss': '2.041', 'grad_norm': '0.1286', 'learning_rate': '1.165e-05', 'epoch': '1.362'}
{'loss': '2.022', 'grad_norm': '0.1181', 'learning_rate': '8.148e-06', 'epoch': '1.402'}
{'loss': '2.002', 'grad_norm': '0.1193', 'learning_rate': '5.251e-06', 'epoch': '1.443'}
{'loss': '2.016', 'grad_norm': '0.1341', 'learning_rate': '2.975e-06', 'epoch': '1.483'}
{'loss': '2.018', 'grad_norm': '0.1566', 'learning_rate': '1.335e-06', 'epoch': '1.523'}
{'loss': '1.996', 'grad_norm': '0.1377', 'learning_rate': '3.408e-07', 'epoch': '1.563'}
{'loss': '2.01', 'grad_norm': '0.1222', 'learning_rate': '1.311e-10', 'epoch': '1.603'}
{'train_runtime': '703.6', 'train_samples_per_second': '90.97', 'train_steps_per_second': '2.843', 'train_loss': '2.057', 'epoch': '1.603'}
[train] elapsed=703.8s peak_vram=8.31 GB tokens/s=7040
[eval] {'acc': 0.49, 'acc_norm': 0.617, 'n': 2000}
[done] wrote results/runs/exp1__lora_r32__hellaswag__seed0/
